x,t,density_pred,density_true,abs_error
-2.643677239443941,0.0,0.0019507193402500229,0.0019507193402500229,0.0
-2.5802107211896015,0.0,0.0025423702161702475,0.0025423702161702475,0.0
-2.5167442029352625,0.0,0.0032793392847209734,0.0032793392847209734,0.0
-2.453277684680923,0.0,0.004185681812794958,0.004185681812794958,0.0
-2.389811166426584,0.0,0.005285659662538478,0.005285659662538478,0.0
-2.3263446481722445,0.0,0.006602326494695849,0.006602326494695849,0.0
-2.2628781299179055,0.0,0.008155689965085733,0.008155689965085733,0.0
-2.199411611663566,0.0,0.009960452281010787,0.009960452281010787,0.0
-2.135945093409227,0.0,0.012023371541666168,0.012023371541666168,0.0
-2.0724785751548875,0.0,0.01434033832152264,0.01434033832152264,0.0
-2.0090120569005485,0.0,0.016893323213633044,0.016893323213633044,0.0
-1.945545538646209,0.0,0.019647418048029712,0.019647418048029712,0.0
-1.88207902039187,0.0,0.022548260860593847,0.022548260860593847,0.0
-1.8186125021375306,0.0,0.025520195166898206,0.025520195166898206,0.0
-1.755145983883191,0.0,0.028465558876425823,0.028465558876425823,0.0
-1.691679465628852,0.0,0.031265517469064204,0.031265517469064204,0.0
-1.628212947374513,0.0,0.03378283998395266,0.03378283998395266,0.0
-1.5647464291201736,0.0,0.03586695620569272,0.03586695620569272,0.0
-1.5012799108658341,0.0,0.03736152296771932,0.03736152296771932,0.0
-1.437813392611495,0.0,0.038114564513188974,0.038114564513188974,0.0
-1.3743468743571556,0.0,0.03799103948450821,0.03799103948450821,0.0
-1.3108803561028166,0.0,0.03688743482639197,0.03688743482639197,0.0
-1.2474138378484771,0.0,0.03474771095490501,0.03474771095490501,0.0
-1.1839473195941381,0.0,0.03157964572559423,0.03157964572559423,0.0
-1.1204808013397987,0.0,0.02747037506962117,0.02747037506962117,0.0
-1.0570142830854592,0.0,0.022599736840378103,0.022599736840378103,0.0
-0.9935477648311201,0.0,0.0172499227537705,0.0172499227537705,0.0
-0.9300812465767808,0.0,0.011809959167052943,0.011809959167052943,0.0
-0.8666147283224416,0.0,0.006773691308580829,0.006773691308580829,0.0
-0.8031482100681023,0.0,0.002730246857795379,0.002730246857795379,0.0
-0.7396816918137631,0.0,0.00034639883401816024,0.00034639883401816024,0.0
-0.6762151735594238,0.0,0.0003408141092557556,0.0003408141092557556,0.0
-0.6127486553050846,0.0,0.003450826092447307,0.003450826092447307,0.0
-0.5492821370507451,0.0,0.01039305766365462,0.01039305766365462,0.0
-0.4858156187964061,0.0,0.021819882276875757,0.021819882276875757,0.0
-0.42234910054206665,0.0,0.03827428136793267,0.03827428136793267,0.0
-0.3588825822877276,0.0,0.060146070642588645,0.060146070642588645,0.0
-0.29541606403338816,0.0,0.08763267135189495,0.08763267135189495,0.0
-0.23194954577904914,0.0,0.12070755612187341,0.12070755612187341,0.0
-0.16848302752470967,0.0,0.1590991848056726,0.1590991848056726,0.0
-0.10501650927037065,0.0,0.20228267203413314,0.20228267203413314,0.0
-0.041549991016031185,0.0,0.24948562889442374,0.24948562889442374,0.0
0.021916527238307837,0.0,0.2997086551299,0.2997086551299,0.0
0.0853830454926473,0.0,0.3517599036548372,0.3517599036548372,0.0
0.14884956374698632,0.0,0.40430208646929033,0.40430208646929033,0.0
0.2123160820013258,0.0,0.4559093338919196,0.4559093338919196,0.0
0.2757826002556648,0.0,0.5051305445506363,0.5051305445506363,0.0
0.3392491185100043,0.0,0.5505553432141939,0.5505553432141939,0.0
0.40271563676434374,0.0,0.5908785454050488,0.5908785454050488,0.0
0.46618215501868276,0.0,0.624959131456421,0.624959131456421,0.0
0.5296486732730222,0.0,0.6518701475051951,0.6518701475051951,0.0
0.5931151915273613,0.0,0.67093663706092,0.67093663706092,0.0
0.6565817097817007,0.0,0.6817595999791458,0.6817595999791458,0.0
0.7200482280360397,0.0,0.684224994210981,0.684224994210981,0.0
0.7835147462903792,0.0,0.6784978492678453,0.6784978492678453,0.0
0.8469812645447182,0.0,0.6650025592988071,0.6650025592988071,0.0
0.9104477827990577,0.0,0.6443912879383306,0.6443912879383306,0.0
0.9739143010533967,0.0,0.617503083450107,0.617503083450107,0.0
1.037380819307736,0.0,0.5853167299804641,0.5853167299804641,0.0
1.100847337562075,0.0,0.5489005322045886,0.5489005322045886,0.0
1.1643138558164146,0.0,0.5093621537056529,0.5093621537056529,0.0
1.2277803740707536,0.0,0.4678013328218592,0.4678013328218592,0.0
1.291246892325093,0.0,0.42526782876904656,0.42526782876904656,0.0
1.354713410579432,0.0,0.38272636152431916,0.38272636152431916,0.0
1.4181799288337715,0.0,0.3410296613002344,0.3410296613002344,0.0
1.4816464470881106,0.0,0.3009000954954584,0.3009000954954584,0.0
1.5451129653424505,0.0,0.2629197436010658,0.2629197436010658,0.0
1.6085794835967895,0.0,0.22752828346039752,0.22752828346039752,0.0
1.6720460018511285,0.0,0.19502766208388916,0.19502766208388916,0.0
1.7355125201054675,0.0,0.1655922636801885,0.1655922636801885,0.0
1.7989790383598074,0.0,0.13928315656244947,0.13928315656244947,0.0
1.8624455566141465,0.0,0.11606498815246552,0.11606498815246552,0.0
1.9259120748684855,0.0,0.09582418439004897,0.09582418439004897,0.0
1.9893785931228245,0.0,0.07838727244665472,0.07838727244665472,0.0
2.0528451113771644,0.0,0.06353835780477045,0.06353835780477045,0.0
2.1163116296315034,0.0,0.0510350233217596,0.0510350233217596,0.0
2.1797781478858425,0.0,0.04062215653513263,0.04062215653513263,0.0
2.2432446661401815,0.0,0.03204343415357887,0.03204343415357887,0.0
2.3067111843945214,0.0,0.02505038638660367,0.02505038638660367,0.0
2.3701777026488604,0.0,0.01940912056729116,0.01940912056729116,0.0
2.4336442209031994,0.0,0.014904900180324759,0.014904900180324759,0.0
2.4971107391575393,0.0,0.01134485261241838,0.01134485261241838,0.0
2.5605772574118784,0.0,0.008559120355787498,0.008559120355787498,0.0
2.6240437756662174,0.0,0.0064007816339619085,0.0064007816339619085,0.0
2.6875102939205564,0.0,0.00474485410151414,0.00474485410151414,0.0
2.7509768121748963,0.0,0.00348666620193399,0.00348666620193399,0.0
2.8144433304292353,0.0,0.0025398413195096546,0.0025398413195096546,0.0
2.8779098486835744,0.0,0.001834095536699594,0.001834095536699594,0.0
2.9413763669379134,0.0,0.0013130050149880248,0.0013130050149880248,0.0
3.0048428851922533,0.0,0.0009318569917698948,0.0009318569917698948,0.0
