epoch,total_loss,pde_loss,boundary_loss,initial_loss,norm_loss
0,64.23969872634501,60.34747661420472,0.2269272199025257,0.35088344976308283,3.314411442474687
1,100.46446177033539,88.20592206886963,0.3678878246277707,0.5507742319804997,11.339877644857502
2,106.76273382484737,75.5029764211738,0.2496721875793337,0.370960473947582,30.639124742146667
3,40.35119110267247,37.44042715470471,0.18069595359720764,0.3040967284503728,2.425971265920185
4,22.47148642087157,19.5411420863561,0.07874296420562409,0.22964826111646536,2.6219531091933828
5,15.22173876070069,12.429897722737419,0.06779402961031629,0.1899399621184435,2.53410704623451
6,11.211144538907138,8.726749179628646,0.0418414491948006,0.18500351194333395,2.2575503981403586
7,10.341285150627831,8.227240124865123,0.04936889480850919,0.1978384076236924,1.8668377233305071
8,7.840442332355403,5.591449997885737,0.04484542095198338,0.16341245877857505,2.0407344547391078
9,8.066565127689639,5.583686417542801,0.06373472753180867,0.168565648397879,2.25057833421715
10,7.392095908009467,6.4065604485167675,0.0497479174788953,0.17006549695448248,0.7657220450593218
11,6.230646583665915,3.970440733521071,0.04439534149989683,0.14818730607978656,2.0676232025651604
12,4.8562840517540495,3.390698676604203,0.05996003119849989,0.14288073365038792,1.262744610300959
13,6.456903368417696,3.0898734564227874,0.0478706975450138,0.1315236841805976,3.187635530269297
14,3.9222350854358603,3.110080892276354,0.05955353897681379,0.14494177432967315,0.6076588798530194
15,2.875869965366388,2.1299268030811067,0.04807040092560712,0.1447632833170367,0.5531094780426373
16,3.7292978211932604,2.099106188353143,0.044088025527706215,0.1477647833275431,1.438338823984868
17,5.312550056025231,2.6538803656362515,0.04587823732448331,0.13864903109922502,2.4741424219652712
18,3.128848868978104,2.3360659977189178,0.04989253994229052,0.13661182590133752,0.6062785054155584
19,2.282393372612812,1.7603356296819315,0.04535972258762271,0.12923567651505596,0.3474623438282019
20,2.4611523683118985,1.44560465805905,0.04401814849475613,0.12245160019949035,0.849077961558602
21,5.0675039800009545,1.5726056949190665,0.05349466795474167,0.12234167800672398,3.3190619391204224
22,2.374139645632955,1.451129079973759,0.04493303649370976,0.11784444527156092,0.7602330838939255
23,1.8444252950778037,1.1859137203083199,0.03945873527657985,0.1211932210716753,0.4978596184212286
24,1.7125710827317007,0.9311835243143428,0.05770612032304882,0.11530991128231652,0.6083715268119925
25,1.6887268463913285,1.0792108617473213,0.050892298688895644,0.11687758123441398,0.4417461047206975
26,1.3212877720643341,0.9586297727453883,0.04426349049833,0.11292085522708516,0.20547365359353081
27,1.517768560304598,0.8006078210742393,0.0531421710215869,0.11295370625374128,0.5510648619550305
28,1.2957470520396088,0.9681229059285379,0.05410655418462567,0.10174285176325412,0.17177474016319108
29,0.9887758055877527,0.5961467422785646,0.04426489093307979,0.10483203814955158,0.24353213422655667
30,1.4436081537440444,1.1156572140271144,0.05161006041390768,0.10785335696306424,0.16848752233995823
31,1.8094648105198174,0.8835772566649335,0.04850548453280782,0.10039736504796046,0.7769847042741156
32,1.2470126220571103,0.8179387525073888,0.039614864318521396,0.08974849899618638,0.29971050623501366
33,1.6361287812645944,0.9335146580723227,0.049804648616592576,0.10263131499222852,0.5501781595834505
34,1.9390628980337212,0.9061773233315398,0.04876478264555581,0.08822395247735401,0.8958968395792717
35,2.1641962415789364,1.0810678034911048,0.04131919542571456,0.08694284462449044,0.9548663980376266
36,3.54641303763509,1.3591450299982166,0.05284854133406229,0.11045517307835084,2.02396429322446
37,2.244955677198292,1.275262029553056,0.054264237686899426,0.09709345984547556,0.8183359501128613
38,2.098234101549132,0.9890375866575534,0.04181329997088862,0.07244016373094837,0.9949430511897416
39,1.9126361482599195,0.9934981379420067,0.04383189463676166,0.08156275851919967,0.7937433571619514
40,1.9737745065475458,1.198487606122456,0.04213913221626835,0.08671753846768414,0.6464302297411373
41,1.7613577200549264,1.0913081716474902,0.041013924147267754,0.08872428150877103,0.5403113427513975
42,2.1946188383790397,0.9477445675191051,0.04332059364222936,0.0956179698425432,1.107935707375162
43,2.551168462158452,1.1054225881024209,0.034026283024287896,0.07810364461589947,1.333615946415844
44,2.387342987144115,1.0765710220155018,0.039597447277352454,0.08689922995722557,1.1842752878940355
45,2.7704442128618205,1.0860916565803365,0.042046475688804166,0.09751480706727385,1.5447912735254061
46,1.9003702097231807,1.442839515641278,0.03666274161374062,0.0744851804352397,0.3463827720329221
47,1.007654805603523,0.7628096481387489,0.03528539960748323,0.06582944272791498,0.143730315129376
48,1.3843005179558652,0.8953869730013255,0.049975847713524264,0.08150953899614412,0.35742815824487106
49,1.9033596470004075,1.0022019803380768,0.03342343358163167,0.06828223679916344,0.7994519962815354
50,2.0138600056014324,1.1212412657276039,0.03335275084183362,0.08036645298081502,0.7788995360511797
51,1.8066778097775615,1.2409927630921298,0.0442192931458267,0.0906761141400491,0.43078963939955595
52,1.5661705073630765,0.8222076128178142,0.0341764022832179,0.08676834932508665,0.6230181429369579
53,1.6640595052638603,0.9225105232313301,0.028076547785515212,0.06943701398423908,0.6440354202627758
54,1.5302243138870157,0.8456906825964695,0.03063486572144699,0.0712516134309895,0.5826471521381098
55,0.9801358003895592,0.702078879428257,0.02626795642144612,0.07417790166635367,0.1776110628735025
56,0.797632667022733,0.5548353227260177,0.027055162712471333,0.06460349073466179,0.15113869084958226
57,0.9339123340567801,0.6237960755471459,0.03914469402495067,0.07039162608862257,0.20057993839606097
58,1.245203759284788,0.6609172053492919,0.028495861963791107,0.0557645837347029,0.5000261082370019
59,0.8083327640062479,0.5525016052533778,0.02622290087665419,0.06865025713089144,0.16095800074532435
60,0.800120478031231,0.4873114501499873,0.025886376094535115,0.0723234895302353,0.21459916225647327
61,0.7161757187694715,0.4546043419840025,0.02875693131475306,0.06311269945999341,0.16970174601072247
62,0.9076014447196327,0.6209698513117496,0.02028852194271094,0.05422716268663571,0.2121159087785364
63,1.0715092406328877,0.5298813704325764,0.03089413395362868,0.06977951057341639,0.4409542256732662
64,0.7602426783097482,0.49891928788151546,0.024870185996455244,0.05613779614698454,0.18031540828479303
65,0.6177995065181596,0.380540895958246,0.029694293369767723,0.05996706081498722,0.14759725637515866
66,0.9608695737853157,0.603780989724563,0.02212917144488366,0.037697513818325486,0.29726189879754356
67,0.9492366935797424,0.5199540264345547,0.024805217253877434,0.045139586963017335,0.35933786292829295
68,1.3312589643466626,0.44204033202377924,0.028355415444879715,0.059658854429205106,0.8012043624487986
69,1.3300684155716707,0.7538732840190475,0.02238496107518916,0.05545731232424269,0.4983528581531913
70,1.1460347936096023,0.6072784460114807,0.026880544295573194,0.06993537817343698,0.44194042512911147
71,0.8587449750674153,0.6406729220353942,0.02410105435613421,0.05519960248347654,0.13877139619241038
72,0.8799910773161291,0.6307744568022875,0.011753185963455816,0.040850761441323914,0.19661267310906186
73,0.7839968048214736,0.543549958910444,0.02253984841881706,0.051085663788831566,0.16682133370338098
74,0.7186625382791646,0.44093868137689607,0.015954591246860026,0.0352723023238224,0.2264969633315861
75,0.899255024311218,0.46085668994915197,0.026900141981474023,0.05763622620012529,0.3538619661804666
76,1.0397136072838054,0.5304744347867151,0.020990224116970716,0.043689021944956254,0.44455992643516323
77,0.8461546235134323,0.4363826914492132,0.02115962104360077,0.04917560842013546,0.33943670260048286
78,0.9754399760290846,0.5498060507888798,0.01611482480041603,0.03608928776901801,0.3734298126707708
79,2.141295104627079,0.7700688867247213,0.025241589524198384,0.045210807381926565,1.3007738209962327
80,2.3380565459606375,1.117018046045593,0.045297293625922996,0.06994553607929085,1.1057956702098308
81,1.959126712282012,1.0506415512320968,0.033440334394904854,0.05666846866256343,0.818376357992447
82,2.0459924499936415,1.1637536406297389,0.02261327247495365,0.045659269237000685,0.813966267651948
83,1.7070691310960262,0.9812667873920645,0.01684931616102326,0.0456915711637967,0.6632614563791417
84,1.7042365051460058,0.7948822609134344,0.018003990024034855,0.03868940938811604,0.8526608448204203
85,2.295163278910395,1.113940784520721,0.02777462268132884,0.04683915096980048,1.1066087207385449
86,1.8731854691474135,1.4077422436119966,0.04304794410316909,0.08138146804499705,0.3410138133872507
87,1.3004203631298157,0.8244977275498568,0.02311772428588497,0.0601905668559906,0.39261434443808324
88,3.151059565479988,1.413661019360064,0.020690717673887846,0.03430712274680538,1.6824007056992305
89,1.266193577601372,0.9173247240999736,0.022781644363918475,0.03895739589623386,0.2871298132412461
90,2.7048932717755005,1.515328285486429,0.0507614766773504,0.08705666329484628,1.051746846316875
91,1.8465205505572762,1.5532009068091117,0.040223664383976294,0.061499299614278136,0.19159667974990985
92,3.5148085647540968,2.022727888219176,0.03292813752959709,0.03554532459401222,1.4236072144113114
93,1.901041001646721,1.6741456393682241,0.022807060483655123,0.0384060411603121,0.16568226063452968
94,2.122824850085993,1.32820252124154,0.03877131436738462,0.078405945829276,0.6774450686477929
95,1.5684384795661914,1.1791761102320761,0.043803292416419594,0.07442546401670612,0.2710336129009896
96,1.1678676019749024,0.9008147327663868,0.016625160956726736,0.031849352093290435,0.21857835615849847
97,1.2973512485197507,0.8135261486558828,0.01737410296923618,0.033960857292142634,0.4324901396024892
98,1.3076001586798123,0.7633132172739947,0.019162167381758646,0.050600495741888435,0.4745242782821707
99,1.2609054562180333,0.7428356104765477,0.018671789798999767,0.0438722455492022,0.45552581039328377
100,1.2275768403470648,0.7604329965200639,0.024632943210744086,0.042575572461710565,0.39993532815454647
101,1.1508109892005232,0.7565363955731265,0.018371064280631615,0.041906013152534914,0.3339975161942301
102,0.8494770627436321,0.6597304015663301,0.016803500047071165,0.02610275591784566,0.14684040521238512
103,1.0817397716428594,0.5909246660525361,0.017826317782092347,0.028787118067111296,0.44420166974111963
104,1.1490431667137684,0.7453562946361222,0.022106040641730856,0.04767087679124299,0.33390995464467244
105,1.6893147691266548,0.9986414135604773,0.029880828139697745,0.04963096984726407,0.6111615575792155
106,0.9773230901298408,0.668569572311833,0.017942177614241897,0.041453289227091,0.24935805097667488
107,1.5124685148779664,0.7379092421930683,0.0166481522600556,0.03714234291457997,0.7207687775102626
108,1.1276181379601464,0.8129557162175465,0.0178622230650245,0.03551115804510352,0.2612890406324718
109,1.366864262486888,0.7895902924904316,0.02231392779573398,0.04270431086971893,0.5122557313310037
110,1.1323540829490428,0.6857450943098177,0.020670898529988876,0.03321836013148714,0.39271972997774923
111,0.8262931218199486,0.6611521912837872,0.020795612326856575,0.03305934081552581,0.11128597739377896
112,0.8484138263675525,0.5815187607573882,0.017908138479743894,0.02493552570547416,0.22405140142494617
113,0.7114077788124329,0.41178256907219185,0.015799920745194946,0.030274059402709965,0.25355122959233617
114,0.9292218500466679,0.5426423718453877,0.015162295492113911,0.03106360295369143,0.34035357975547487
115,0.554591773621836,0.42423213788860137,0.020982928243728098,0.036352908071393235,0.07302379941811321
116,0.75142008568955,0.6307623234916588,0.016754957180794613,0.022618825614541104,0.08128397940255547
117,0.858658573598211,0.5085178918339363,0.02097018856059062,0.030434050533496,0.29873644267018806
118,0.7414890579701958,0.5118010406989784,0.02485623485738172,0.02847639586894965,0.17635538654488597
119,1.1735243095878667,0.6151513762225953,0.015114841301900694,0.017399811970022938,0.5258582800933478
120,0.8762373369731695,0.5805212190747238,0.012068140335326277,0.022877362757568208,0.2607706148055512
121,0.7623865542168153,0.48405173428750586,0.013809715982936073,0.03388153644596313,0.2306435675004102
122,0.8065095835440946,0.4591280516586916,0.014603177602391852,0.026261766437979894,0.30651658784503133
123,0.7774482443938251,0.5422053929433123,0.028275949415286047,0.038388906893122174,0.1685779951421047
124,0.6787611497793629,0.40388056092877406,0.01600809958233532,0.023009557912516073,0.23586293135573735
125,0.846740585789727,0.4717076888163956,0.014470857684883086,0.02637457572837416,0.3341874635600741
126,0.6833685391717783,0.4670955438193165,0.016719951830276764,0.02975344946982646,0.16979959405235856
127,0.848513512769719,0.5703424538396109,0.011392128946263074,0.01633714890843462,0.2504417810754103
128,0.7557000908231066,0.47886800446446914,0.014385663500491367,0.03688497359219685,0.22556144926594918
129,0.7720056438121934,0.3996390278194361,0.018800114749438983,0.029130700755630425,0.32443580048768794
130,0.6512573167513804,0.4901000223734478,0.01403888618076453,0.016869684665074516,0.13024872353209366
131,0.6033923097186781,0.4471771314944789,0.012114057840955613,0.036085519654195736,0.10801560072904784
