epoch,total_loss,pde_loss,boundary_loss,initial_loss,norm_loss
0,195.01671270191093,81.48771674874301,48.194814033755314,60.76052882342092,4.573653095991683
1,1070.807079470438,97.3881329138742,276.4538804434124,688.92127799074,8.043788122411613
2,174.2644009025574,61.30624792634896,60.18194315735561,52.06669274815782,0.7095170706950142
3,230.75684054468786,46.49900946633357,46.939234457814095,135.860194579247,1.4584020412931933
4,151.12880375852097,35.225584632597666,57.86662575073961,57.78948438009185,0.24710899509184306
5,48.958924996238004,20.53070191688715,15.906424876634151,12.348551778982284,0.17324642373442006
6,40.11893761881493,13.552839789823329,10.21588086007153,16.037517568320634,0.31269940059943613
7,32.62867074485046,11.240794880024012,12.617576729415475,8.32861261303648,0.44168652237448863
8,26.299165456407742,8.779666369704007,6.851289580340787,10.136284700780902,0.5319248055820487
9,22.53818846168498,7.628939938947477,4.6936084837946135,9.648069769674413,0.5675702692684792
10,16.73890852392392,6.4883974107035165,5.927326410186578,3.8606603472070464,0.4625243558267804
11,13.452050115563164,4.491272137822772,3.5105756073290992,4.813844018495259,0.6363583519160336
12,12.73794943078039,4.312169767644697,2.657268026347677,5.144623401983722,0.6238882348042941
13,9.992779219999651,4.3241574998195915,3.5369712885972717,1.9005897983441706,0.23106063323861736
14,8.824822008375337,3.091161833788116,2.4177119090129686,2.651733670192892,0.6642145953813612
15,7.343095508830505,2.5702489282164196,1.0016235856374283,3.071778649592513,0.6994443453841444
16,5.517877502205317,2.3199297616730306,1.0505574125017034,1.4500763169705453,0.697314011060038
17,7.443258706839082,1.873898912967836,1.1490813021090738,3.6875348040613174,0.7327436877008544
18,3.876137064596827,1.6782777050862774,0.7513233988559144,0.8864180214425752,0.5601179392120601
19,6.676606982337,1.4115734178935524,1.3491826291037783,3.1759426440567715,0.7399082912828981
20,4.336413380387902,1.3516902468697405,1.1766073386312559,1.2847950961372059,0.5233206987497001
21,5.510401980752683,1.4397667286030922,1.4835641810915023,2.02532234168816,0.5617487293699283
22,4.326980270050637,1.2965807315123512,1.3315317830882898,1.1751615758642853,0.5237061795857106
23,4.641036459797942,1.1368421839400908,1.1769115178745793,1.7264312919382734,0.6008514660449978
24,3.729267023138556,1.0093189264238374,0.9888884453863744,1.0025347216729525,0.728524929655392
25,4.890449026575851,0.987125923633164,0.8280018265053616,2.6230363614714083,0.45228491496591694
26,3.4517217746111886,0.9237120661659106,0.7997394151561424,1.2768000640222863,0.451470229266849
27,3.653182782267488,0.8801166852336403,0.6795171762560847,1.5963601937375098,0.4971887270402533
28,2.9339052141477806,0.7594350409512375,0.7951678682829614,1.0197431118791285,0.3595591930344533
29,2.4025883168643833,0.6718278229828085,0.83138773150675,0.7315264905829117,0.1678462717919127
30,2.60540718770378,0.6599258417144792,0.5547159895668642,1.1864484504872885,0.20431690593514798
31,1.7977716733037172,0.6079461153167979,0.5040348118376815,0.5892927314829938,0.09649801466624408
32,1.9806333698936824,0.5249643482983465,0.758302807261555,0.6541432862893486,0.04322292804443252
33,1.8475866880557898,0.5205920281683424,0.5644578133707201,0.6735705197600066,0.08896632675672063
34,1.9968715575343374,0.5044541103701132,0.35280464915214055,0.9151308290975922,0.22448196891449151
35,2.0740584614857673,0.4658382621162687,0.4450852864244476,1.0895215356674914,0.07361337727755968
36,1.8053396762536698,0.4360098443287623,0.41364262932985274,0.9245892268750833,0.031097975719971326
37,1.6588195862430672,0.3919193545667898,0.3894737966283173,0.8641365212226961,0.013289913825263913
38,1.5647204822652603,0.37070902333085654,0.35552645835894425,0.8275946119602697,0.010890388615189943
39,1.3353602758880705,0.31877242452373383,0.34500071728998927,0.6540255937695724,0.017561540304774935
40,1.41630692403452,0.29446685565767267,0.3380946630224232,0.7604774134679726,0.023267991886451803
41,1.6001483509369394,0.3093281004176789,0.26530062213680927,1.0023105206448142,0.02320910773763707
42,1.0952431552948163,0.275107662948797,0.24094983468521555,0.5657617049409307,0.013423952719873115
43,1.3785294594964255,0.2446261968817078,0.24019651164153352,0.8623435670015263,0.031363183971658035
44,1.1673435976390958,0.23454874594403347,0.16411482034713604,0.7199507230077195,0.04872930834020676
45,1.3220087302709822,0.21731499917144842,0.13458096439220807,0.9573354476493672,0.01277731905795851
46,1.1752497255798644,0.21124345844078188,0.13294514186374462,0.778039149670143,0.05302197560519498
47,1.0875477307706343,0.20140307293399032,0.1527351244919917,0.725528644701553,0.007880888643099238
48,0.8915661682353897,0.1609654169747972,0.14279236959966204,0.5791685304343723,0.00863985122655822
49,1.5111658027769652,0.18487325480724018,0.23813176782906312,1.0807496920318544,0.007411088108807526
50,0.6561530277336762,0.15784105723723868,0.11862499755707476,0.3705597924362296,0.009127180503133093
51,2.051843237980569,0.20192369403926988,0.32796842009800203,1.5198080920420556,0.0021430318012417454
52,0.5173249671389989,0.14193691364775626,0.16969716824884826,0.19646662892586347,0.009224256316530878
53,4.3834198646826295,0.3722715946767033,0.915749330468254,3.0252675012073476,0.0701314383303247
54,3.552830090962731,0.4117338082370277,1.2761842718658356,1.8308911491154771,0.03402086174439056
55,1.4651365416441968,0.21644633694404866,0.31210630543343887,0.9276032788379631,0.008980620428746396
56,2.044575601119217,0.26792399816416557,0.8308294504859,0.9200451948142473,0.025776957654904207
57,1.4536199258169265,0.2477772286713268,0.6018598990359303,0.593905717430604,0.010077080679065119
58,1.0393385628695642,0.18448066003096233,0.4164252151192848,0.43764080996798477,0.0007918777513322482
59,1.72221180131401,0.23589175605856239,0.540516770297077,0.9196838087276054,0.02611946623076535
60,1.1580529425624464,0.24089837794865016,0.5941336330007284,0.3089713845905697,0.014049547022497938
61,1.2920730354576824,0.21525846385895347,0.5239556521734715,0.5464540129425022,0.006404906482755227
62,1.4031262616718299,0.25503426606140245,0.545500946565341,0.597956161093617,0.004634887951469567
63,1.6171091427027304,0.23894452852063897,0.6842191766021567,0.660440130883668,0.03350530669626681
64,1.0692863406044475,0.19217292183902338,0.42831606246296633,0.4364191685116591,0.012378187790798821
65,0.9250346942878562,0.19271986513703754,0.31405741101766554,0.4084635939070747,0.009793824226078399
66,1.3481526613218728,0.19005075283268685,0.45641274912965646,0.6862531799420613,0.015435979417468004
67,1.2404105764498816,0.17631478655358873,0.26492220606683686,0.7938814689883534,0.005292114841102703
68,1.2114267822653577,0.18832703006038917,0.2858780045764424,0.7201426590878426,0.017079088540683452
69,0.7643416519533819,0.15172257837715591,0.1653828440323552,0.44022270419850057,0.007013525345370236
70,0.9647884153114401,0.15831631624151785,0.2241382431394856,0.5670508938196045,0.015282962110832101
71,0.6985440414362214,0.14165152647231877,0.21373784539973703,0.3260795175702601,0.017075151993905385
72,1.2456481605291765,0.16815205358369123,0.356446791676903,0.7089561671964586,0.012093148072123475
73,0.5124007833139708,0.1284915740232954,0.13948954217522394,0.2274565640602683,0.01696310305518315
74,1.9210544465975317,0.22354607018360093,0.5509618723464058,1.1458779833030173,0.0006685207645075349
75,0.8145452049067754,0.17759062364225178,0.33626639941524694,0.29909314027938044,0.001595041569896231
76,2.339697685131822,0.2747743996123689,0.7703677338233547,1.2842139337199319,0.010341617976166622
77,1.5343526596958854,0.2686325085024344,0.5710777788330927,0.6886554074541865,0.005986964906171871
78,1.9343863165520556,0.2333296671061905,0.7360239675897204,0.9519802533409638,0.013052428515181055
