epoch,total_loss,pde_loss,boundary_loss,initial_loss
57,0.030109400594526808,0.02865176793375089,0.0005579747577501573,0.0008996579030257613
58,0.056713777760882496,0.054695593227216247,0.0007437621395511772,0.0012744223941150747
59,0.028638259948459043,0.02730008537058186,0.0005023097633902487,0.0008358648144869365
60,0.05782577767660858,0.05592684408754702,0.0007725068542790333,0.001126426734782522
61,0.03001123406041471,0.028588756791333523,0.00046415090113063846,0.0009583263679505476
62,0.052236809345195284,0.05061007633181129,0.0006369084797909212,0.000989824533593073
63,0.03426946306781874,0.03285503303711644,0.0005105902585719036,0.0009038397721303905
64,0.045018087354943864,0.04350742317184224,0.0005974083013102529,0.0009132558817913716
65,0.03696433413641091,0.03563632861723584,0.00048265482386194416,0.0008453506953131265
66,0.03777093113646067,0.036375935951777384,0.0005170142572017815,0.0008779809274815011
67,0.03512435993192766,0.03384130805333316,0.0005163776364059138,0.0007666742421885909
68,0.035636087455911396,0.034207485472262746,0.0005651446169221317,0.0008634573667265208
69,0.0397104164455457,0.03844625895608345,0.0005166157943333762,0.0007475416951288769
70,0.033141532197651334,0.03194057363253411,0.0005083114181452399,0.0006926471469719866
71,0.040664275712786475,0.039309321435980385,0.0005235860085072102,0.0008313682682988787
72,0.028967620218866452,0.02789644324717195,0.0004257743712510081,0.0006454026004434926
73,0.03839206667490237,0.037098562109549725,0.0005477707208049143,0.0007457338445477321
74,0.02855330301527573,0.02744405499933442,0.00044875642041864637,0.0006604915955226654
75,0.03434398194586039,0.03330090637661004,0.0004912617306593841,0.0005518138385909697
76,0.03435522820803174,0.03308833229876349,0.00046300841391073056,0.0008038874953575155
77,0.025078907862143014,0.024255786654762995,0.0003565792078847613,0.000466541999495258
78,0.03923701165899517,0.0380627139936839,0.0005095794071411721,0.0006647182581701067
79,0.021515521225881937,0.02063846299798166,0.0003609975280960759,0.0005160606998042016
80,0.041563625606565145,0.04031510196550071,0.0005024251632329582,0.000746098477831473
81,0.02114231999669195,0.020332863302322528,0.0003152438792552998,0.0004942128151141225
82,0.039497980584687675,0.03824859743916895,0.0005198582843685618,0.0007295248611501621
83,0.02554712000793756,0.02475185878421871,0.0003610778172317953,0.0004341834064870572
84,0.0385179377193462,0.0374907662694529,0.0004319754551997721,0.0005951959946935284
85,0.024651947507185766,0.02378259170092505,0.00034417356442555526,0.0005251822418351625
86,0.03430064312938263,0.03330522353607356,0.0004391612534490708,0.0005562583398599937
87,0.02699370903079657,0.025995956703786013,0.000353650941613924,0.0006441013853966357
88,0.03341888460485557,0.03246744652331025,0.00041676815117501844,0.0005346699303702976
89,0.025899582840188284,0.025067409942814003,0.0003725989940982756,0.00045957390327600473
90,0.03964799951630967,0.03852691632293322,0.00047950608543808693,0.0006415771079383665
91,0.020048743061012803,0.019314109620875018,0.0002968726364794818,0.00043776080365830536
92,0.03790744993485798,0.03680830187846962,0.0004980308215990161,0.0006011172347893492
93,0.019245721349340564,0.018603134935216543,0.00025962679123329833,0.0003829596228907214
94,0.04232270633578729,0.04107160406789841,0.000507814537506022,0.0007432877303828613
95,0.023442864257843272,0.022680424924523816,0.0003224769033931696,0.0004399624299262843
96,0.04073498999961511,0.039701681202229826,0.0004721470002950835,0.0005611617970902051
97,0.027680209348223482,0.026856984987976375,0.0003901194708807166,0.00043310488936638904
98,0.03252538990695815,0.03154505772216877,0.00040749352144804233,0.0005728386633413375
99,0.033371620558385676,0.032392725157045145,0.0004251467831718103,0.0005537486181687188
100,0.0241713845168715,0.023329999356045624,0.00038427015493329984,0.00045711500589257746
101,0.04713036434558495,0.04607718516397977,0.0004971861336189593,0.0005559930479862237
102,0.015026817039018434,0.014364245198273487,0.0002729468942896588,0.0003896249464552866
103,0.0634742602501087,0.06183819058326947,0.0007012235322466343,0.0009348461345926009
104,0.01973524198192599,0.018990179103432744,0.0003471476124611824,0.00039791526603206344
105,0.07227420975156969,0.07076593568524676,0.0007361904061165899,0.0007720836602063304
106,0.04183259455285152,0.04062757334511223,0.0005783091331196377,0.000626712074619651
107,0.05075261944715331,0.04963210559839223,0.0005037470517300685,0.0006167667970310171
108,0.04825972021999168,0.04693487237160798,0.0005770543338209554,0.0007477935145627395
109,0.039022895920734955,0.03808955777193114,0.0004188866360144562,0.000514451512789361
110,0.03603262426517547,0.0348047958056181,0.0005702622501211349,0.0006575662094362383
111,0.05113430542972259,0.049998435384880295,0.0005449849752185407,0.0005908850696237502
112,0.0238587467630492,0.022952044752094954,0.0003788856207839237,0.0005278163901703241
113,0.05513056972953455,0.05395563375748211,0.0005307314624432977,0.0006442045096091411
114,0.039682312901066726,0.03852729895591014,0.00039862432254711595,0.000756389622609471
115,0.02736533712000089,0.02652700586724199,0.000398905951799001,0.00043942530095989835
116,0.052717043146295765,0.05156463274654619,0.0005831521284047578,0.0005692582713448202
117,0.032688242237048956,0.03173994996086836,0.0004431618748023344,0.0005051304013782667
118,0.03530013942000563,0.03438788123392304,0.00040941457358839963,0.0005028436124941813
119,0.03629352000731739,0.035313520514553214,0.0003878915422497927,0.0005921079505143812
120,0.035251308224438636,0.03429608120209802,0.0003927823601340582,0.0005624446622065625
121,0.033832249067059436,0.033015380524475946,0.00035844446871338947,0.000458424073870103
122,0.031810913241650265,0.031010085231015182,0.0003616422742853769,0.0004391857363497037
123,0.026888413791652153,0.02606412565459041,0.00036845720964939055,0.0004558309274123532
124,0.03709968046059027,0.036228925050980534,0.00039844672294138655,0.0004723086866683485
125,0.022245111856615672,0.02155949459062525,0.00026251753901285023,0.0004230997269775757
126,0.03399531642775485,0.033163748634178446,0.00036014232547990354,0.00047142546809650083
127,0.024611470549728596,0.024029016221986183,0.00026234711782949406,0.00032010720991291683
128,0.03379249817136404,0.032942919977966736,0.0004301542273084422,0.00041942396608885923
129,0.022200695910973837,0.021656809452817852,0.00024674116140677616,0.0002971452967492101
130,0.030494035193115523,0.029740438519210415,0.0003370815418531807,0.00041651513205192815
131,0.026188489638347082,0.025532198472237456,0.00029459242616890603,0.0003616987399407195
132,0.026830958679113406,0.026156029210709267,0.00027613928817546196,0.0003987901802286777
133,0.024079248066386137,0.023419318477989885,0.0003337114795735717,0.0003262181088226811
134,0.025707502969266438,0.025069808564155926,0.00026476709657800233,0.0003729273085325121
135,0.028598703751831434,0.027869918095249965,0.0003037118005722362,0.00042507385600923397
136,0.023004627732429086,0.022366316511236838,0.0002560498511051925,0.00038226137008705774
137,0.03179450865821021,0.031084167698384364,0.0003303369252157547,0.0003800040346100881
138,0.017255393382862635,0.016717415987573037,0.00022387773672649596,0.00031409965856310116
139,0.03528047550899308,0.03445101298437223,0.00038720456869530714,0.00044225795592554385
140,0.014974004978878403,0.014524942606406223,0.00018435078477937477,0.00026471158769280506
141,0.03750486637839888,0.03668242366244631,0.00039729209798423514,0.0004251506179683334
142,0.013560272215205274,0.013144619953820241,0.00017965909659576192,0.00023599316478927187
143,0.043572458377049136,0.04248630175807924,0.0005055371253421188,0.0005806194936277775
144,0.019566179380615348,0.019046046654575755,0.00023909634543616096,0.0002810363806034335
145,0.03956202281298564,0.03867814901700354,0.00038214250037300765,0.0005017312956090939
146,0.025550231855906987,0.024914873871587376,0.0003051583260674524,0.0003301996582521568
147,0.025397680649717844,0.02472920151032588,0.00031980823067266845,0.0003486709087192943
148,0.028638181982160144,0.02785873308028172,0.00042013800429433065,0.0003593108975840941
149,0.025857998747571186,0.02513235681624969,0.00037195373587800286,0.00035368819544349115
150,0.02842283090485779,0.027667387641870746,0.00033210506130796654,0.0004233382016790772
151,0.0269587076396687,0.0261894705459585,0.00035343161903018136,0.00041580547468001507
152,0.022083927898627346,0.021367266360488607,0.00034903024673969634,0.0003676312913990455
153,0.03133118065265742,0.03059593350550206,0.0003964527015349769,0.00033879444562038175
154,0.015390355876298556,0.01479690048378099,0.00029494102130572905,0.00029851437121183687
155,0.04014252550565159,0.039283332459479195,0.00043637730810814734,0.0004228157380642491
156,0.017658884564498285,0.01718583024808212,0.00023091406653037328,0.0002421402498857921
157,0.03854627402669341,0.037580352033910164,0.0005028693452043114,0.0004630526475789319
158,0.020630522916352433,0.020052474606649443,0.00027180092901184336,0.00030624738069114755
159,0.030313531342095554,0.029543091528063493,0.0004305101435959044,0.0003399296704361571
160,0.027863203761167552,0.027150432056156817,0.000345347401794381,0.00036742430321635446
161,0.025987930757837376,0.025239108589455782,0.00035159883047489627,0.00039722333790669935
162,0.02728076836180661,0.026652571517854336,0.0003111470184377497,0.0003170498255145229
163,0.02611552664642597,0.025388624696779737,0.0003681425663549237,0.00035875938329130717
164,0.0247310726920221,0.023918651755875008,0.0003929173809310979,0.0004195035552159932
165,0.022114256897611838,0.021488467615517513,0.00029698936980619044,0.0003287999122881337
166,0.022635826510433915,0.022015164903635854,0.0003347565024160919,0.0002859051043819667
167,0.02276020362292286,0.022106083828333695,0.00030779351096689195,0.0003463262836222731
168,0.02046975258644643,0.01987293332610747,0.00031150428589501257,0.00028531497444394914
169,0.023953452547048976,0.023240728228361922,0.00035889934940559623,0.0003538249692814569
170,0.022773143272172676,0.022165150480550278,0.00031224438257590454,0.00029574840904649413
171,0.021556978657897432,0.020950161294456118,0.0003056058759613613,0.0003012114874799507
172,0.02519750744195601,0.02448907354707275,0.0003428986310791968,0.0003655352638040661
173,0.019346001642604103,0.018771969074725486,0.0002704263278707236,0.00030360624000789387
174,0.022703486884276897,0.02204929189205571,0.0002933931677279694,0.00036080182449321595
175,0.019072021705515627,0.01850755953695775,0.00026689010322938987,0.000297572065328489
176,0.021527213453845097,0.020960222549799908,0.0002521324050955838,0.00031485849894960526
177,0.020352263973448005,0.01976812535317019,0.00026873489850980347,0.000315403721768012
178,0.02146811818542739,0.02092388035702179,0.00025758796286296025,0.00028664986554264156
179,0.021070162111603175,0.020417256280697002,0.00025485795707598735,0.00039804787383018384
180,0.016531355703614695,0.016081549447453828,0.00021629502248337985,0.00023351123367748607
181,0.022277349821649334,0.021594429282883253,0.00028939426043307555,0.0003935262783330055
182,0.01782909623863986,0.01737269766196226,0.00022053984638626162,0.0002358587302913412
183,0.026515355000160654,0.02585197671325913,0.0003162473373387278,0.00034713094956279414
184,0.014260349818944243,0.013870538070459239,0.00017030199349045994,0.00021950975499454434
185,0.025603874306063517,0.024992807857802144,0.0002823631586367385,0.00032870328962463337
186,0.013343688115266835,0.012987942268946976,0.00016587500754099366,0.0001898708387788663
187,0.030895391222628688,0.030141766069840564,0.00032146909826816016,0.00043215605451996575
188,0.010446989551749067,0.010143069987441205,0.00014104542572560816,0.00016287413858225296
189,0.038609086802293094,0.03773623386567075,0.00035919851764870095,0.0005136544189736416
190,0.008255236372353873,0.007975521650057755,0.00011896632303412834,0.00016074839926198879
191,0.05936421721733601,0.05803299297001805,0.0006987892889455207,0.0006324349583724374
192,0.01412576025977255,0.013638931271042277,0.00024175526878238724,0.00024507371994788554
193,0.08754006487334937,0.08607123403886702,0.000731085526372622,0.0007377453081097362
194,0.05772783879030312,0.05639147672213941,0.0005632192406473431,0.000773142827516365
195,0.039331182909885735,0.03838364255321864,0.0004979591921093684,0.00044958116455772677
196,0.06190045360719053,0.06096544042211766,0.0004170753199210995,0.0005179378651517646
197,0.028680262321345674,0.027895234180848237,0.00031574779123899605,0.00046928034925844067
198,0.038191275726986745,0.037034485789519976,0.0005549063118172988,0.0006018836256494684
199,0.04520767094230681,0.04398245963630825,0.000516126058906627,0.0007090852470919293
200,0.023727358950545462,0.02292022493664714,0.0003602920101570917,0.00044684200374122735
201,0.03672885379662183,0.03599187552288698,0.00034643999210878817,0.00039053828162606086
202,0.03884705045832881,0.03788940615647014,0.00041947397674938186,0.0005381703251092909
203,0.026511183016637997,0.02588318647304087,0.00024405735267561172,0.00038393919092151305
204,0.027456046015605407,0.02660662104425285,0.00040648820252649263,0.00044293676882606667
205,0.027260310062782095,0.026520593151826113,0.0003397424269079129,0.0003999744840480697
206,0.028991952858424066,0.02814312588166835,0.00040974270241126104,0.0004390842743444529
207,0.026220254215313415,0.02562540524577224,0.0002981774064904686,0.00029667156305070483
208,0.02623236436047775,0.02567956124488729,0.00026321975729415114,0.0002895833582963079
209,0.021939115772453315,0.021275322397849353,0.0003128416555804948,0.0003509517190234694
210,0.0271953959614234,0.026618447363169533,0.00025055347689167024,0.000326395121362197
211,0.022160900836693264,0.021628471122572643,0.0002573378421024982,0.0002750918720181219
212,0.02610567421552013,0.025513947552570554,0.00031370376151087034,0.00027802290143870314
213,0.019166029689698372,0.018740013819993257,0.00021430828241001665,0.0002117075872950987
214,0.024571044313836124,0.023852377582194648,0.00032975553458376765,0.0003889111970577093
215,0.01933596874671481,0.01881121398588519,0.0002458536160858525,0.00027890114474376544
216,0.02152135711825734,0.02096815683486659,0.00026263630839323327,0.00029056397499751396
217,0.020086216379867575,0.019586398934244974,0.00025012954806252573,0.00024968789756007743
218,0.01969778205825716,0.019233783962883364,0.00022097762544641926,0.00024302046992737996
219,0.017706896332041908,0.0172674420129372,0.0002035005323143074,0.00023595378679039963
220,0.020031029927700245,0.019579781383951642,0.0002256883894786832,0.00022556015426991954
221,0.019755603973411296,0.01923436115552528,0.00023856383763275622,0.0002826789802532614
222,0.02042996777085166,0.01996790099436491,0.0002288994338068091,0.000233167342679942
223,0.017937008495220178,0.01748740333231767,0.00023576928788117518,0.0002138358750213373
224,0.020329599151216165,0.01988672427009069,0.00023370760720312238,0.00020916727392235473
225,0.01615141335058245,0.01568293204172414,0.00019706352656168833,0.0002714177822966185
226,0.021165231366784276,0.02065245151111759,0.000235199671288862,0.000277580184377822
227,0.016194880798443553,0.01579528500795045,0.00017400450204984225,0.00022559128844326166
228,0.019632820118211453,0.019170992559624758,0.00021835753168253879,0.00024347002690415967
229,0.01408728771241332,0.013760656937251354,0.00014750165660946422,0.00017912911855250054
230,0.022648116543731552,0.022191854229460385,0.00022595051580998616,0.00023031179846117863
231,0.011026600685442395,0.010772990414117825,0.00011439266134328326,0.00013921760998128685
232,0.026129499509602108,0.02551948628951475,0.0002790153295971655,0.0003309978904901932
233,0.010953707447543171,0.01070124829464897,0.00011831151380751678,0.00013414763908668355
234,0.028917340795012098,0.02823493799016398,0.0002924596879716591,0.00038994311687645753
235,0.009410624327492869,0.009146137294289406,0.00011294765744957215,0.00015153937575389053
236,0.03561501683135773,0.03474717293642035,0.00043609836069693467,0.0004317455342404446
237,0.0094343131794163,0.009153508777285211,0.00012517655479746666,0.00015562784733362168
238,0.047891357271131516,0.046827043351592774,0.000419892105128556,0.0006444218144101863
239,0.01750449092016507,0.017017252400162754,0.00021017685599277993,0.0002770616640095376
240,0.05165146043362104,0.05066202523350266,0.00043706161472558894,0.0005523735853927832
241,0.03778384878181989,0.03689480510000675,0.0004766579527269561,0.00041238572908617986
242,0.02432715507389309,0.02371364624346853,0.0002702077511603855,0.0003433010792641712
243,0.04651521821363461,0.04548762060379943,0.0004695594362979836,0.0005580381735371982
244,0.0194866636659933,0.018930203207276192,0.00025098260454919165,0.00030547785416791485
245,0.039673603430137115,0.038563276455939106,0.0005575844038071197,0.0005527425703908912
246,0.03732634418438176,0.0365359127576463,0.0004166170311071775,0.00037381439562827833
247,0.02229632977409485,0.02152412273359882,0.00035584723970031354,0.0004163598007957177
248,0.028651728805477696,0.027977573827495335,0.00032346781222880713,0.0003506871657535565
249,0.0333427666988,0.032514186029073563,0.00036865725181052864,0.000459923417915908
250,0.02167413361337342,0.021126949315858384,0.0002510571066354436,0.00029612719087959336
251,0.023601355675787316,0.02286282246800253,0.0003957228600131807,0.0003428103477716062
252,0.026608626223321587,0.025915819038862854,0.0003319811405512872,0.00036082604390744633
253,0.02121489028365043,0.02054941917708201,0.00032025539897273726,0.00034521570759568014
254,0.025712041860455875,0.02496211233330438,0.0003491577887925076,0.00040077173835898925
255,0.017317969923356956,0.01680329899421418,0.00023379853527909767,0.00028087239386367593
256,0.021418155732559622,0.020780832328689294,0.00027438757380295693,0.00036293583006736927
257,0.022420244643194337,0.02187979841381771,0.0002447387744765056,0.0002957074549001194
258,0.018215093885996656,0.01770220183064343,0.0002533041981231018,0.0002595878572301242
259,0.02180184782133097,0.02107544169494487,0.00034065777925094937,0.00038574834713515303
260,0.01475079960090412,0.014405608258171186,0.0001809607976661723,0.00016423054506676203
261,0.01919647484593303,0.018504180650856024,0.00032231657271112013,0.00036997762236588394
262,0.01872130433210896,0.01826598119912236,0.00020659786338115437,0.0002487252696054422
263,0.01751004322161273,0.01696068843674728,0.0002543506001370213,0.0002950041847284322
264,0.018685372727626975,0.01814236565746008,0.000279874891005264,0.0002631321791616302
265,0.0159206112247166,0.015507157641784711,0.00019148299182375738,0.0002219705911081347
266,0.01829641381890117,0.017805348283384842,0.00024785063039657547,0.00024321490511975137
267,0.015108654637178181,0.014693325790685512,0.00019826313310292694,0.00021706571338974155
268,0.016859892102536366,0.01637947125154774,0.00020055789519979916,0.0002798629557888266
269,0.01608184906005319,0.01564215342258247,0.00018969087090172173,0.0002500047665689968
270,0.017581586795968662,0.01716822618177134,0.0001990671762499219,0.00021429343794740008
271,0.016540036936390067,0.016161037402355465,0.00020447806035441552,0.00017452147368018578
272,0.01707632522068661,0.016658005607343842,0.00020766293717251625,0.00021065667617025085
273,0.01470450217845055,0.01430719875985963,0.00018239549882757586,0.00021490791976334423
274,0.01615199653297168,0.015691381422413542,0.0002050459506710704,0.0002555691598870645
275,0.014122879342935135,0.013750755085582623,0.0001560449640452678,0.00021607929330724355
276,0.01730624004851419,0.016850811667461964,0.00022068870327929808,0.0002347396777729272
277,0.013675585610746967,0.013340622419467207,0.0001689306881271444,0.00016603250315261583
278,0.018533891819876788,0.01808574618886379,0.00023980806370868353,0.00020833756730431394
279,0.011200998900009279,0.010912711646674548,0.0001299867573992246,0.00015830049593550647
280,0.0187608361719055,0.018305712018003215,0.0002232668815345961,0.00023185727236768792
281,0.009173456724673018,0.008944378828304693,0.00010541768870043029,0.0001236602076678948
282,0.022013296149589096,0.021443569250180282,0.00024272867751319206,0.00032699822189562113
283,0.008451151636142955,0.00821703298077088,0.00010581592503931101,0.00012830273033276316
284,0.028846509707572184,0.02819261017291337,0.0003019049714783108,0.0003519945631805037
285,0.0063114221192761884,0.0060929181042579505,9.182505104350912e-05,0.00012667896397472922
286,0.04278913947718177,0.04189508956348076,0.00043755376125398794,0.0004564961524470236
287,0.00872398320924582,0.008390617618066568,0.00014387793717237493,0.00018948765400687728
288,0.07327889802167548,0.07197934382870384,0.0005626270144152146,0.0007369271785564118
289,0.046416128270575494,0.045329040502328506,0.0005380112702503255,0.0005490764979966572
290,0.03435929569807079,0.03362239228753709,0.00034529669384073534,0.0003916067166929545
291,0.050319625251515405,0.04952523893840052,0.0003758261714955344,0.000418560141619345
292,0.021449024579460175,0.02098232220072385,0.00020103906244899264,0.0002656633162873322
293,0.034142155343752964,0.03312506768619168,0.0005255377756320454,0.0004915498819292407
294,0.03579790421035072,0.034675859382659616,0.0005747057282176687,0.0005473390994734404
295,0.017488108631973545,0.01698868382937322,0.0002482286405549416,0.00025119616204538164
296,0.024131208251730846,0.02351849725822464,0.0002801779094464416,0.00033253308405976456
297,0.031362789962516825,0.030679955361733378,0.000253249720468205,0.0004295848803152443
298,0.022733281796182222,0.02214294178305548,0.0003272771679435761,0.00026306284518316314
299,0.021191576123960075,0.02055576449482634,0.0002860302895340899,0.00034978133959964313
300,0.02332789359254427,0.02278142808314508,0.00028086107752035795,0.00026560443187882964
301,0.019716490714667433,0.01897849643166841,0.00032506307892196337,0.00041293120407705767
302,0.02448217180358593,0.02387058103747195,0.0003102737558451699,0.00030131701026880816
303,0.01615168512474552,0.015541251840078001,0.0003248187203239805,0.00028561456434353605
304,0.020380302064533017,0.01990438988154532,0.00023232089424708111,0.00024359128874061609
305,0.017388659188901427,0.01702359250243334,0.00019151309422640807,0.00017355359224168048
306,0.01815981551414536,0.01767128201167628,0.00023327205353427077,0.00025526144893481034
307,0.017799500956878926,0.017379217796397464,0.00021840825024133347,0.00020187491024012798
308,0.015883415709047576,0.015453485206325735,0.00020248598432680049,0.00022744451839504026
309,0.016867393896571856,0.016440407298409218,0.00020490083941807644,0.00022208575874455897
310,0.014644879479144614,0.014248083035181614,0.00018018746327736322,0.00021660898068563732
311,0.016306915081483353,0.015882362262075768,0.00018110733071951141,0.00024344548868807412
312,0.0155524128955591,0.015141995732741552,0.0002136498662052374,0.00019676729661231114
313,0.016842174412633613,0.01637962031913932,0.00020983231714987021,0.0002527217763444234
314,0.01416763549826441,0.013776195675640472,0.00019245081317656362,0.00019898900944737537
315,0.016308046535914243,0.015806913894217494,0.00021550146057051588,0.0002856311811262321
316,0.014670074726443594,0.014295234967367168,0.00015252719342567344,0.00022231256565075487
317,0.01496479022318956,0.014489773342715033,0.00020105825252890967,0.0002739586279456162
318,0.013951011167094669,0.013596548305519441,0.00016643261684137932,0.0001880302447338489
319,0.013389281130560947,0.013028302953021544,0.00016952557809427106,0.00019145259944513263
320,0.013563209240485624,0.013202036785891257,0.00017199096068353756,0.0001891814939108281
321,0.013684511284178809,0.013338161662461564,0.00016248157079962742,0.00018386805091761833
322,0.012122854481567216,0.011774365599147091,0.0001533199683060509,0.00019516891411407413
323,0.013316531012027974,0.012976491905380767,0.00015081025109914503,0.00018922885554806251
324,0.015203798409666978,0.01478766861258542,0.00016060243447587702,0.0002555273626056821
325,0.014479429753832785,0.014073454059020581,0.00015299480694614876,0.00025298088786605507
326,0.012142522284424919,0.011813906018344476,0.00013687432006260014,0.00019174194601784316
327,0.014244925648623097,0.013831152838879118,0.00016662877663283746,0.00024714403311113957
328,0.011876453770015533,0.011576085174201965,0.00013498031838906578,0.000165388277424503
329,0.013114921644304688,0.012770773318646369,0.00014546424311107813,0.0001986840825472414
330,0.012090096553399966,0.011831673436173739,0.00013564319054211254,0.00012277992668411505
331,0.015204761972892958,0.014870469759043407,0.0001674677454633814,0.0001668244683861696
332,0.010159174035427673,0.009891747071956425,0.00010479940008300906,0.0001626275633882395
333,0.015303855295656211,0.01488826141286976,0.0001766145563903834,0.00023897932639606594
334,0.009071404034088904,0.008772826184816252,0.00010580201988752437,0.0001927758293851267
335,0.01812055213754995,0.01763541131078776,0.0002028033404226347,0.0002823374863395527
336,0.007579764761380858,0.007331712615257903,8.584580933217519e-05,0.0001622063367907787
337,0.02233188125227745,0.02174204189674987,0.00023838195679683528,0.000351457398730747
338,0.005095692523646231,0.0049455428866586795,6.700631788544269e-05,8.314331910210906e-05
339,0.03445845408999797,0.033719641435917096,0.00035487046971912717,0.0003839421843617432
340,0.004769697251820182,0.0045947474500557675,8.678316449680623e-05,8.816663726760866e-05
341,0.04895930138941722,0.04807659084448893,0.0004275153566700405,0.00045519518825825077
342,0.016907627502719052,0.016430507602268846,0.0002299716388752041,0.00024714826157499976
343,0.0563577546483136,0.055223628047688385,0.000567840614297947,0.0005662859863272685
344,0.050160232156365614,0.049097015061053184,0.0005406923108461685,0.0005225247844662573
345,0.014707595344274942,0.014341685621685335,0.00016279878217405214,0.000203110940415556
346,0.04661948012698285,0.04564574293756016,0.0004285398021541117,0.0005451973872685846
347,0.02887660150476571,0.02820474501006685,0.00029751429565701615,0.0003743421990418459
348,0.021498045560492268,0.021025154920708656,0.000202670679066505,0.00027021996071710427
349,0.02760135728982045,0.02690285401282728,0.00033386695512011884,0.00036463632187304606
350,0.025126365429934048,0.02444276263807246,0.0003480912264683421,0.0003355115653932454
