epoch,total_loss,pde_loss,boundary_loss,initial_loss,norm_loss
0,0.049228731078389376,0.049217193735575364,2.4595847729752e-06,1.625710943195178e-06,7.452047097840115e-06
1,0.2902034706880915,0.10303502119049975,0.0030306444783409704,0.05738358343366764,0.1267542215855831
2,0.42126084841938305,0.10913764377636921,0.0042073331845385925,0.04949038651283375,0.2584254849456415
3,0.21200937016723112,0.1110214156797067,0.006394189445845564,0.016204377671211186,0.07838938737046766
4,0.15951795083139236,0.08780858183103528,0.004442552295371038,0.005574321616676489,0.06169249508830954
5,0.1861875745341494,0.11334859077425999,0.009131770781771676,0.0051001081721544165,0.05860710480596331
6,0.14585773659756787,0.078598145596732,0.0034191073367869813,0.008383741226241602,0.05545674243780729
7,0.1619136992654376,0.09037466746907695,0.006122128197673398,0.011034714763019794,0.05438218883566746
8,0.11816036974697572,0.07491065496986964,0.003736772768812916,0.0027834836934218015,0.03672945831487137
9,0.07869805440202984,0.07191354525706381,0.0030534891089395878,0.002160261896569614,0.0015707581394568374
10,0.07765504408522571,0.06446935136416809,0.002371605225823451,0.005799278142441164,0.005014809352792999
11,0.07452565019584927,0.05759438718202438,0.0023722544637259117,0.005011318513092606,0.009547690037006363
12,0.06567787290199117,0.046942802965440476,0.0016629350399252924,0.0020742190001531474,0.014997915896472258
13,0.06383359994386106,0.05092294213348772,0.0015527067407707772,0.0022221395448434626,0.009135811524759107
14,0.06316675357979802,0.04692237332758174,0.0010699933588473461,0.0024246818166885277,0.012749705076680407
15,0.06177561859556487,0.03649878637764773,0.0010027004553790739,0.003767123074258007,0.02050700868828006
16,0.05122930441320053,0.03757961603861013,0.0004902815513392778,0.003530586971362924,0.0096288198518882
17,0.042624430297513,0.0356311503689784,0.0006746364042917676,0.001458965103448612,0.004859678420794222
18,0.037746797351245615,0.03199771905782268,0.0005046769970623608,0.0009533882534288739,0.0042910130429317
19,0.03645477039574964,0.03141957500471061,0.0007698146979983053,0.0008531564012163686,0.0034122242918243582
20,0.04268093422527301,0.028866666031845796,0.0006947069919342563,0.001492210572060127,0.011627350629432834
21,0.03751303191638073,0.027287052504255224,0.0004757226887977093,0.002347289101084091,0.007402967622243704
22,0.046547613041307716,0.028383253202452267,0.00039111959493069905,0.002821286914306129,0.014951953329618623
23,0.03603596507794158,0.029550210356517954,0.0010224291589034148,0.002378197564025084,0.00308512799849513
24,0.033510125220159385,0.025757224547324015,0.0005632701941193193,0.001435573678097016,0.00575405680061903
25,0.03166519426383823,0.02533459360147881,0.00045593789437293515,0.001269779860963461,0.004604882907023024
26,0.036792304987399556,0.027808754222132803,0.0010487873610369872,0.001031598648027336,0.006903164756202432
27,0.026392238655858626,0.02236767896068498,0.0007156643691175941,0.00110891612427022,0.002199979201785831
28,0.033582765913062314,0.024692106585222164,0.0012017132615514074,0.001990811854883324,0.00569813421140542
